1,18
18,15
15,10
10,39
39,44
44,47
47,30
30,1
10,11
11,17
17,16
16,19
19,15
47,44
44,48
48,45
45,46
46,40
40,39
10,9
9,12
12,41
41,38
38,29
29,9
9,23
23,38
37,36
36,49
49,50
50,21
21,20
20,7
7,8
8,37
50,51
51,48
48,49
49,50
21,22
22,12
22,19
19,20
20,21
38,39
